,0
869,OC(CC(O)=O)CC(O)=O
870,COCCOC1=CC=C(C=O)C=C1
871,CCC(O)(CCO)CC(O)=O
872,OCCCCCCCCCCCCCCCCO
873,CC(C)(C)C1=CC=C(O)C=C1
874,COCCOCCOCCOCCOCCO
875,CCCCC(CC)COCC1CO1
876,OC(CC(O)=O)C(O)=O
877,COC1=C(O)C=C(O)C=C1O
878,CCCCCCCCCCCCC1CO1
879,CCCCC(CC)CCC(O)=O
880,CCCCC(CC)COC(C)=O
881,CCCCOCCOCCOC(C)=O
882,OCCC1=CC=C(O)C(O)=C1
883,CC(C)C1OCC(CO)CO1
884,CCOC(OCC)(OCC)C=C
885,CCCCCCCCOCC(O)COC
886,CCCC(OCC)(OCC)OCC
887,COCC(O)COC(C)(C)C
888,CCCCOC1=CC=CC(OC)=C1
889,CCCCOC1=CC=C(OC)C=C1
890,CCCCCCCCCCOC(C)=O
891,COC1=CC=CC(OCC=C)=C1
892,CCCC(O)C1=CCOC1=O
893,CCCCCCCCCCCCCCC=C
894,CC(C)C1=CC=C(CO)C=C1
895,CCC(C)(O)CCCC(C)C
896,CC(C)CC1OCCC=CC1C
897,CC(CC=O)CC(C)(C)C
898,CCCCCCCCCCCCCCCCC
899,OCC1CCC(COC=C)CC1
900,COC1=CC=C(COC=O)C=C1
901,CCCCOCC(C)OCC(C)O
902,CC(C)=CCC=C(C)C=C
903,CCC(C)CCCC(C)(C)O
904,CCCCOCCOCCOCCOCCO
905,CCCCCC(O)C#CC#CCO
906,CCC(C)C1=CC=CC(CC)=C1O
907,OC1=CC=C2C=CC=C(O)C2=C1
908,OC1=CC=C2C(O)=CC=CC2=C1
909,OC1=CC=CC2=C(O)C=CC=C12
910,CC1=CC=C2OCCC(O)C2=C1
911,CC1=CC=C2C(C)=CC=CC2=C1
912,CC1=CC=C2C=CC=C(C)C2=C1
913,CC1=CC=CC2=C(C)C=CC=C12
914,CCCCCCC1=CC=C(O)C=C1O
915,COC1=CC=C(C=CC=O)C=C1
916,COC1=CC(CC(O)=O)=CC=C1O
917,CC(C)C1=CC(O)=CC=C1O
918,COC1=CC=C(C=O)C=C1OC
919,CCCCCCCCC=CC(C)=O
920,CCC1=CC=C(O)C(O)=C1O
921,CCCCCC1=CC=C(C)C=C1O
922,OCC1OC(O)CC(O)C1O
923,OC1=CC=C(C=CC=O)C=C1
924,CCCCCCC=CCCCCCC=C
925,COC1=CC=CC(C=O)=C1OC
926,CC(C)C1=CC(C)=CC=C1O
927,CCCCCCCCC=CC(O)=O
928,CC(C)=CCC=C(C)C=C
929,CCCCCCCCCCCC=CC=O
930,CC1OC(C)=C(O)C1=O
931,CCCCCCCCC=CC(O)=O
932,CC(O)(CCO)CC(O)=O
933,CC=C(C)C=CC=C(C)C
934,CCCC1=CC=2OCCC=2C(C)=C1O
935,COC1=CC=C(C=CC=O)C=C1O
936,CC1=CC=C2C=CC(C)=CC2=C1
937,CC1=CC=C2C=C(C)C=CC2=C1
938,OC1=CC=C2C=C(O)C=CC2=C1
939,CC1=CC=C2C=C(O)C=CC2=C1
940,CC1CCC2=CC(O)=CC=C2O1
941,CC(C)C1CC=C(C)C=C1
942,COC1=CC(C=CCO)=CC=C1O
943,OC1=CC=C2C=CC(O)=CC2=C1
944,CCCCCC(O)C#CC#CCO
945,CCCCCC(O)C#CC#CCO
946,CC1=CC=C2OCCC(O)C2=C1
947,CCCCCC=CCC=CCC=CCO
948,CC1=CC=C2OCCC(O)C2=C1
949,CC1=C2CCCCCC2OC1=O
950,OCCC1(O)CCC(O)CC1
951,CCC(O)C=CC=CC=CC=O
952,OCC=C1CC(O)CCC1=C
953,OC1CC2OCCC2(O)C=C1
954,CC(C)C1CCC(C)CC1=O
955,C=C1C2CCCCCC2OC1=O
956,CCOC1OCC(O)C(O)C1O
957,CC1(C)CC2CCOC2OO1
958,CCOC1C(O)COC(O)C1O
959,CCCCCCCC1OOCC2OC12
960,CCCCCCCC1OOCC2OC12
961,CC=CC1CC(O)C(O)C1
962,CC(C)C1CCC(C)CC1O
963,CC=CC1CC(O)C(O)C1
964,CC(C)C1CCC(C)CC1O
965,OCC1OC(O)CC(O)C1O
966,C=CCC1C2CCCC2OC1=O
967,OCC(O)C(O)C(O)C(O)CO
968,OC1C=CC(O)C(O)C1O
969,CC(C)C1CCC(C)CC1O
970,C=CCC1C2CCCC2OC1=O
971,CC(CO)C1CCC(C)CC1O
972,CC1=CC(O)C2OC2C1=O
973,OCC1C2CCOC2C=C1CO
974,CC1OOC(CCCO)C2OC12
975,OCC1OC(O)CC(O)C1O
976,OC1=CC=CC=C(O)C1=O
977,C1CCCC2(CC1)OOCCCOO2
978,OCC(O)C(O)C(O)C(O)CO
979,CCCCCCCCCCCCCC(O)=O
980,CCCCCC1=CC(O)=CC(O)=C1
981,CCCCCCCCOOC(C)(C)OC
982,OC(CC=C)C1=CC=C(O)C=C1
983,CCCCCCCOC1=CC=C(O)C=C1
984,CCCCCCCCC1=CC=C(O)C=C1
985,CC(C)(C)C1=CC=CC(O)=C1
986,COC1=CC=C(C=O)C(OC)=C1
987,COC1=CC(OC)=CC(C=O)=C1
988,CC(C)C1=CC=C(C)C(O)=C1
989,CCCCC(CCCC)(OOC)OOC
990,CCCCC(CCCC)(OC)OOCC
991,CC1OC=CC(O)C1C(C)=O
992,COC1=CC=CC(CC(O)=O)=C1
993,CCCCC1=CC=C(O)C(O)=C1
994,COC1=CC=C(CC(C)=C)C=C1
995,OCCOCC#CC#CCCCCCC=C
996,CCCCC(O)C1=CC=CC(O)=C1
997,COC1=CC=C(CC(C)=O)C=C1
998,OCCCCC#CCCCCCC(O)=O
999,OCCOCOC1=CC=C(C=O)C=C1
1000,OCCC(O)(CC(O)=O)C=C
1001,OCCC(O)(CC(O)=O)C#C
1002,CCCC(O)(CCO)CC(O)=O
1003,CCCCCCCCCCCCCCC(C)O
1004,CC(O)CCCCCCCC(O)=O
1005,CCC1=CC=C(OC(C)=O)C=C1
1006,CCCCCCCC1=CC=C(CO)C=C1
1007,CCC1=CC=CC(OC(C)=O)=C1
1008,CCCC(C(O)CC)C(O)=O
1009,CCCC(CC(C)O)C(O)=O
1010,CCCCCCCCCCCCCCCC=O
1011,CCCCCC(O)CCCC(O)=O
1012,CC(O)(CC=C)C1=CC=CO1
1013,CC(C)(O)CCC(C)(C)O
1014,CC(C)(C)OOC(C)(C)C
1015,COC1=CC(OC)=CC(OC)=C1
1016,COC1=CC=C(OC)C(OC)=C1
1017,CC(CCC(O)=O)C(O)=O
1018,CCOC(OCC)(OCC)C#CC
1019,OC(C(O)C1CO1)C2CO2
1020,CC(C)=CCCC(C)=CC=O
1021,CCCCC#CCCCC#CCCCCO
1022,CCCOC1=CC=CC(OCCC)=C1
1023,CCCCCOC1=CC=CC(OC)=C1
1024,CCOC1=CC=C(OCC=C)C=C1
1025,CCCCCOC1=CC=C(OC)C=C1
1026,CCCOC1=CC=C(OCCC)C=C1
1027,CC(C)C1=CC=C(C)CC1
1028,CCCCCCCCCCCOC(C)=O
1029,CCC(C)(O)CCC=C(C)C
1030,CC(C)C(O)C(C)(C)CO
1031,OCCOC1=CC=C(OCCO)C=C1
1032,CC(OC(C)=O)OC(C)=O
1033,CC(C)C1CC=C(C)C=C1
1034,OCCOC1=CC=CC(OCCO)=C1
1035,CC(CCO)CCCC(C)(C)O
1036,CC1=CC=C(OCC2CO2)C=C1
1037,COC1=CC=C(OC)C(CO)=C1
1038,CCC(OCCCOC)OC(C)=O
1039,CCCC1=CC=CC(C(C)CC)=C1O
1040,CCCC(C)C1=CC=CC(CC)=C1O
1041,CCC1(C)CC(C)(C)OC1=O
1042,CC(C)=C1CCC(C)=CC1=O
1043,COC1C=C(C)CCC1C(C)C
1044,COC1=CC(C)=CC=C1C(C)=O
1045,CC(C)CCC1=CC(O)=CC=C1O
1046,CC(C)=CCCC(C)=CC=O
1047,CCCCCCCCCC=CC(C)=O
1048,CCCCCCC=CCCCC(O)=O
1049,CC(C)C1CCC(C)CC1=O
1050,OCC1CC2CC=CC(C1)C2
1051,OCCOC1=CC=CC=C2C=CC=C12
1052,COC1=CC=C(CCCO)C=C1OC
1053,COC1=CC(C)=CC=C1C(C)C
1054,CC(C)=CCC(C)(O)C=C
1055,CC1CC2=CC=C(C)C=C2C1=O
1056,CC(C)=CCCC(C)(O)C=C
1057,COC1=CC(C=CC=O)=CC=C1O
1058,CC12OC1CC3CC2C3(C)C
1059,CCC=CC=CC=COCC(O)CO
1060,COCCCC1C2CCCC2OC1=O
1061,OC(CCC(O)=O)C(O)=O
1062,CC(O)CCC1=CC=C(O)C=C1
1063,CC1(O)C=CC2CCC1C2O
1064,CC1=CC=C2C=CC(O)=CC2=C1
1065,COC1=CC(C=CCO)=CC=C1O
1066,CCCCCCC(CCC)C(O)=O
1067,O=C1CC2CC1C3CCCC23
1068,CC(O)CCC1=CC=C(O)C=C1
1069,CCCCCC(O)CCCC(O)=O
1070,OC(CCC(O)=O)C(O)=O
1071,CC(CCC(O)=O)C(O)=O
1072,CCCCCCC(CCC)C(O)=O
1073,COC1=CC=C2CCCC(O)C2=C1
1074,COC1=CC=CC=2C(O)CCCC1=2
1075,COC1=CC=CC=2C(O)CCCC1=2
1076,COC1=CC=C2CCCC(O)C2=C1
1077,CC1=CC(O)C(O)CC1=O
1078,CC1(O)OCC(O)C1(O)O
1079,CC1C(COC1=O)C(C)=O
1080,CCCOCCC1CC=CC1OCCC
1081,CC(C)C1CCC(C)CC1=O
1082,CC1C(COC1=O)C(C)=O
1083,OCC1C2OC(C=C2)C1CO
1084,CC(C)C1CCC(C)CC1=O
1085,O=C1C=CC2C1C=CC2=O
1086,CC1(C)C2CCC(C2)C1=C
1087,CC1(C)C2CCC(C2)C1=C
1088,C1CCC(C1)C2OOCC3OC23
1089,OCC(O)C(O)C(O)CC=O
1090,CCCOC1C(O)COC(O)C1O
1091,OCC1=CCC(O)C2CCCC12
1092,CC1=CC(O)C2OC2C1=O
1093,OCC1=CC(O)C2OC2C1=O
1094,CCCCC1C(O)C(C)OC1=O
1095,CC1=CC(O)C2OC2C1=O
1096,OCC1=CC(O)C2OC2C1=O
1097,O=CCC1C2CCCC2CC1=O
1098,OC(C(O)C1CO1)C2CO2
1099,C1CC2C3CCC(C3)C2C1
1100,OCC1OC2OCCC1(O)C2O
1101,O=C1OCC2CC3OC3CC12
1102,O=C1OCC2CC3OC3CC12
1103,CC1=CC(O)=C(C=O)C(O)=C1
1104,CCC1=C(C)C=C(C)C(CC)=C1O
1105,CCCCCCCCCCC1=CC=CC(O)=C1
1106,CC(O)(CC(O)=O)CC(O)=O
1107,CCCCCCCCCCCCCCCC(O)=O
1108,CCOC1=CC=CC(CC(O)=O)=C1
1109,CCCCCCCCCC1=CC=C(O)C=C1
1110,C1COCCOCCOCCOCCOCCO1
1111,COCCCCCCCCCCCCC(O)=O
1112,COC(C=C)C1=CC=C(OC)C=C1
1113,CCC(C)(C)C1=CC=C(O)C=C1
1114,C#CCOC1=CC=CC(OCC#C)=C1
1115,CCCCCC(O)C1=CC=CC(O)=C1
1116,OC(C(O)C(O)=O)C(O)=O
1117,CCCC1=CC=CC(OC(C)=O)=C1
1118,CCOC1=CC=C(OC(C)=O)C=C1
1119,OC1=CC=C(C=O)C(C=O)=C1O
1120,CCCCCCCCCC1=CC=CC(O)=C1
1121,CCCC1=CC=C(OC(C)=O)C=C1
1122,CCCCCCCCCCCCCCC(O)=O
1123,CCOC1=CC=CC(OC(C)=O)=C1
1124,CCCCCCC(CCC(O)=O)OC
1125,COC1=CC=CC(OC)=C1C(O)=O
1126,CC(C)C1(O)CCC(C)=CC1
1127,O=CC1=CC=C(OCC2CO2)C=C1
1128,COCCCCOC1=CC=C(C=O)C=C1
1129,OCCC(O)(CC=C)CC(O)=O
1130,CCCCC(O)(CCO)CC(O)=O
1131,CC#CC(O)(CCO)CC(O)=O
1132,CCCC(CC(C)=O)C(O)=O
1133,OCCOCCOCCOCCOCCOCCO
1134,CCCCCCCCCCCCOCC1CO1
1135,CCCCCCCCCCCCCCC1CO1
1136,COCCCCCCCCCCCC(O)=O
1137,CCCCCCC(CCCC)C(O)=O
1138,COC1=CC=C(CC(O)=O)C=C1
1139,CCC(O)OCC(C)OC(O)CC
1140,CCCCCCCCCC(O)C(O)CC
1141,CC(C)(C)C1CCC(O)CC1
1142,CCCCCCCCCCOCCC(O)=O
1143,CC1(C)OCC(C)(CO)CO1
1144,OCC1(CC(O)=O)CCCCC1
1145,CC(COC(C)=O)OC(C)=O
1146,CCCCOC1=CC=CC(OCCC)=C1
1147,CC(C)CCOC1=CC=C(O)C=C1
1148,CC(C)CCOC1=CC=CC(O)=C1
1149,CCCCOC1=CC=C(OCCC)C=C1
1150,CCCOC1=CC=C(OCC=C)C=C1
1151,CCCCCCCCCCCCOC(C)=O
1152,COC1=CC=CC(O)=C1C(O)=O
1153,COC1=CC=C(O)C(CC=C)=C1
1154,CCCCCC(O)C1=CCOC1=O
1155,CCC1CCC(CCC(O)=O)C1
1156,CC(COC(C)(C)C)OCCCO
1157,CCCCCCC(O)CCOC(C)=O
1158,CCCCCCCCCCCCCCCCC=C
1159,O=C1CCCCCCCCCCCCCC1
1160,CC(C)(O)C#CC(C)(C)O
1161,CC1=CC=CC(OCC(O)=O)=C1
1162,CC1=CC=C(OCC(O)=O)C=C1
1163,CCCCCCCCCCCCCC(C)=O
1164,COC1=CC=CC(O)=C1C(C)=O
1165,COC1=CC=C(OC)C(C=C)=C1
1166,CCCCCCCCC(CO)CCCCCC
1167,COC1=CC=C(OC)C(C=O)=C1
1168,COC1=CC(CCC(C)=O)=CC=C1O
1169,CCCCC1=CC=CC(C(C)CC)=C1O
1170,OCC1OC(CO)C(O)C(O)C1O
1171,CC(C)C1(CCOC1=O)C(C)C
1172,COC1=CC=CC(C=CC(C)=O)=C1
1173,COC1=CC=C(C=CC(C)=O)C=C1
1174,CCC1=CC=C(C=CC(C)=O)C=C1
1175,COC1=CC=CC(C=CC(O)=O)=C1
1176,COC1=CC=C(C=CC(O)=O)C=C1
1177,CCC1(CCOC1=O)C(C)(C)C
1178,COC1=CC(C=O)=CC(OC)=C1O
1179,CC(C)(C)C1=CC(O)=CC=C1O
1180,CC1OC(CO)C(O)C(O)C1O
1181,CCC1=CC(OC)=C(OC)C=C1O
1182,COCCCCCCCCCC=CC(O)=O
1183,OC1=CC(C=O)=CC(C=O)=C1O
1184,CC1=CC=C(OCC(O)=O)C=C1C
1185,CCCCC(C)C=C(C)C(O)=O
1186,CC1=CC=C(C=CC(O)=O)C=C1
1187,CCCC=CCCCC1=CC=C(O)C=C1
1188,CCCCC=CCCCCCCCC(O)=O
1189,CC1=CC=CC(C=CC(O)=O)=C1
1190,CCCCC=CCCC1=CC=C(O)C=C1
1191,CC(C)=CCC1=CC(O)=CC=C1O
1192,CCCCCCCCCCC=CC(C)=O
1193,CC1(C)C2CC1C(CO)=CC2
1194,CCCCC1=CC=C(O)C(O)=C1O
1195,OCC=CC1=CC=C(O)C(O)=C1
1196,CC(CC(O)=O)=CC(O)=O
1197,CC1=CC=C(C=CC(O)=O)O1
1198,COC1=CC=C2C(O)CCCC2=C1
1199,COCOC1=CC(OC)=CC=C1C=O
1200,COC1=C(C)C=C(O)C=C1C=O
1201,COC1=CC(O)=CC=C1C(C)=O
1202,CC(C)C1CCC(C)=CC1=O
1203,CCOC1=CC=C(OC)C=C1CC=C
1204,CCCCC=CCCCCCCCCCC=O
1205,CC1CC(C)=CC(C)C1C=O
1206,CC(O)C=CC=CC#CC#CC#C
1207,CCCCCCC(O)C=C1CCCC1=O
1208,CC(C)(CO)C(O)C(O)=O
1209,COC1=CC=C(C=CC=O)C=C1OC
1210,CCCCCCC(CCC(O)=O)OC
1211,COC1=C(O)C=CC=C1C=CC=O
1212,COC1=CC(C=CC=O)=CC=C1O
1213,COC1=CC=C(C=CCO)C=C1OC
1214,CC1(C)C2CCC(C2)C1=C
1215,CC1=CCC(CC=O)C1(C)C
1216,CCOC(OCC)C=CCCC=CCC
1217,CCCCCCC(CCC(O)=O)OC
1218,CC=CC=CC=CC=CC(O)=O
1219,CC(O)CC1=CC=CC(O)=C1CO
1220,CC1OC(CO)C(O)C(O)C1O
1221,CC(O)CCC1=CC=C(O)C=C1O
1222,CC(C)C1CCC(C)=CC1=O
1223,CC(O)CCC1=CC=C(O)C=C1O
1224,CCCCCCC(O)C=C1CCCC1=O
1225,CC1=CC=2OCC(CO)C=2C=C1O
1226,CCCCCCC(O)C=C1CCCC1=O
1227,OCCC(O)C#CC#CC(O)C=C
1228,CC(C(O)C(O)=O)C(O)=O
1229,OC(C(O)C(O)=O)C(O)=O
1230,CC(O)C=CC(CO)=CC(C)O
1231,OCCC1(O)CC(O)C=CC1=O
1232,CC1CCC(C(O)C1)C(C)=C
1233,CC(O)C=CC(CO)=CC(C)O
1234,CCCCCCC1CC(O)C(O)C1
1235,OCC1CC#CC=CC#CCC1CO
1236,CCCCOC1C(O)COC(O)C1O
1237,C1CCC(C1)C2OOCC3OC23
1238,CC12CCC(O)CC1CCCC2O
1239,CCCCCCC1CC2C=COC2O1
1240,CC1CCCC2(C)CCCCC12O
1241,CC1CCCC2(C)CCCCC12O
1242,OC1CC=C(C=O)C2CCCC12
1243,CC1(C)C2CC1C(CO)CC2
1244,CC1CC(C)C(O)(CO)OC1C
1245,CC(O)C(C)CC(C)C(O)CO
1246,OC1C2OC2C(O)C3=COC=C13
1247,CC1OC(CO)C(O)C(O)C1O
1248,COC1=CC(OC)=C(O)C(OC)=C1
1249,C(CCOCC1CO1)COCC2CO2
1250,OC1=CC(O)=C(C=O)C(O)=C1
1251,CC1=CC(C)=C(C=O)C(C)=C1
1252,CC1=C(C)C(C)=C(C)C(C)=C1C
1253,CCCCCCCC(O)CC(O)CCCCC
1254,CC(C)(C)C1=CC=C(C=O)C=C1
1255,OCC(O)C(OC1CO1)OC2CO2
1256,CCCCCCC1=CC=C(O)C(O)=C1
1257,CCCCCCCCCCCCCCCCCCCCO
1258,CCCCC1=CC=C(OC(C)=O)C=C1
1259,CC1=CC(O)=CC(O)=C1C(O)=O
1260,CCCCCCCCCC(O)CCCCCCCO
1261,CCCCCCCC(CCC(O)=O)OC
1262,CCCC(O)CCCCCCCCCCCCCO
1263,CCCCCCC1=C(O)C=C(C)C=C1O
1264,CCCCC#CC#CCCCCCC(O)=O
1265,CCCCCCCCCCCCCCC1=CC=CO1
1266,CCCCC1=CC=CC(OC(C)=O)=C1
1267,CCCCC1=C(O)C=C(CCC)C=C1O
1268,CCCCCCCCCCCCCCCCC(C)O
1269,COCCOCCOC1=CC=C(C=O)C=C1
1270,CCCCOCCOC1=CC=C(C=O)C=C1
1271,OCC(O)COC1=CC=C(C=O)C=C1
1272,OCCC(O)(CC(O)=O)C1CC1
1273,CC(C)C(O)(CCO)CC(O)=O
1274,O=C1CCC2C3CC(C=C3)C12
1275,CC(C)(C)CC(O)CC(O)=O
1276,CCCC(CCC(O)=O)C(O)=O
1277,OCC1=C(O)C=CC=C1CCC(O)=O
1278,OCCC(CCO)C(CO)(CO)CO
1279,CC(C)=CC1C(CO)C1(C)C
1280,CCCCCCCCC(O)CCC(O)=O
1281,COCC(C)OCC(C)OC(C)=O
1282,COC1=CC=CC(OCC(O)=O)=C1
1283,C1C=CC2C3CC(C=C3)C12
1284,COC1=CC=C(CCC(O)=O)C=C1
1285,CC1(C)OCC(CO)(CO)CO1
1286,CCCCCCCCCCCC#CC(O)=O
1287,CCCOC1=CC=CC(OC)=C1CC=C
1288,CC1OC(C)OC(C)OC(C)O1
1289,CCCCCOC1=CC=CC(OCCC)=C1
1290,CCCCOC1=CC=C(OCC=C)C=C1
1291,CCCCCOC1=CC=C(OCCC)C=C1
1292,C=CCOC1=CC=C(OCC=C)C=C1
1293,CCCCCCCCCCCCCOC(C)=O
1294,CCCCCCCCCCCC(O)=CC=O
1295,C=CCOC1=CC=CC(OCC=C)=C1
1296,COC1=CC=C(OC)C(CC=C)=C1
1297,CCOC1=CC=C(O)C(CC=C)=C1
1298,CCC(C)(C)C1CCC(O)CC1
1299,COC1=CC=C(CCC(C)=O)C=C1
1300,COC(C)COC(C)COC(C)CO
1301,COC1=CC=C(COC(C)=O)C=C1
1302,CC(CC(O)=O)CC(C)(C)C
1303,C=COCC1CCC(COC=C)CC1
1304,CCC(CC)C(C)CCOC(C)=O
1305,CC1(C)C(O)C(C)(C)C1O
1306,COC(C)(C)CCCC(C)CC=O
1307,CC(C)(CC(O)=O)C(O)=O
1308,COC1=CC=C(OCC(O)=O)C=C1
1309,CCC1=CC=CC(OCC(O)=O)=C1
1310,CCCCCCCCCCCCCCC(C)=O
1311,CCOC1=CC=CC(O)=C1C(C)=O
1312,COC1=CC=CC(OC)=C1C(C)=O
1313,CC1CCC(C(O)C1)C(C)=C
1314,CC(O)CCC=C(C)CCC=C(C)C
1315,CCCCCCCCCCC1=CC=CC(O)=C1O
1316,CC1=C(C)C(C)(O)OC1=O
1317,CCCC1=CC(OC)=C(OC)C=C1O
1318,CC(C)=CCCC(C)=CC(O)=O
1319,CCCCCCCCC=CCCCCCCCC=O
1320,CC(C)=CCCC(C)=CCOCC#C
1321,CCCCCC(C)C1=CC=CC(C)=C1O
1322,CCCCCCCC=CCC#CC#CCCCO
1323,COC1=CC=C(CCC(O)=O)C=C1O
1324,COC1=CC=C(CC(O)CO)C=C1OC
1325,COC1=CC(CCC(O)=O)=CC=C1O
1326,COC1=CC(OC)=C(C=C)C=C1OC
1327,CCCCCCCCC=CCCCCCCCC=O
1328,COC1=CC=C(O)C=C1C(C)(C)C
1329,CCC1=CC=C(C=CC(O)=O)O1
1330,CC1=CC=CC(C)=C1OCCC(O)=O
1331,CCCCCCCCCCCC=CC(C)=O
1332,COC1=CC=C(CC(O)=O)C=C1O
1333,CCCC1=CC=2OCOC=2C(OC)=C1
1334,CCCCCCCC=CC(O)C(C)=C
1335,CCCCCCCCC=CCCCCCCC=O
1336,OC1CC2C3CCC(C3)C2C1O
1337,CCCCCCCCC=CCCCCCCCCO
1338,CCCOC1=CC=C(OC)C=C1CC=C
1339,CC(C)=CCCC(C)=CCOC=O
1340,CCC(C)=CCCC(C)(O)C=C
1341,COC1=CC(C=O)=CC=2OCOC1=2
1342,CC1=COC2=CC(O)=CC=C2C1=O
1343,CC(C)C1(O)CCC(C)=CC1
1344,COC1=CC(C=CC(O)=O)=CC=C1O
1345,COC1=CC=CC(C=CC(C)=O)=C1O
1346,CCCCCCCC(CCC(O)=O)OC
1347,COC1=CC(C=CC)=CC(O)=C1OC
1348,CCCCCC=CCC=CCCCC(C)=O
1349,CCCCCC=CCC#CC#CC=CCO
1350,CC(C)(C)CC(O)CC(O)=O
1351,CCCCCCCCCC(O)CC(O)=O
1352,CCCCCCCCC(O)CCC(O)=O
1353,CC1(C)CC2=CC=CC(O)=C2O1
1354,CC1OC1C2CCC3(C)OC3C2
1355,CC(C)(O)C1CCC(CO)=CC1
1356,CCCCCCCC(CCC(O)=O)OC
1357,CC1=CC2=CC=C(O)C=C2OC1=O
1358,CC(C)(C)CC(O)CC(O)=O
1359,CCCCCCCCC(O)CCC(O)=O
1360,OCC1OC(CO)C(O)C(O)C1O
1361,COC1=CC(CC(O)CO)=CC=C1O
1362,CC1OC(C)(C)OOC1C(C)=C
1363,CCCCCCCCC=CC=CC(O)CCO
1364,CC(O)C=C(CO)C=CC(C)=O
1365,COC1OC(CO)C(O)C(O)C1O
1366,CCCCC(O)C=CC=CC(O)=O
1367,OCC(O)C1OC(O)=C(O)C1=O
1368,CCCCC1C(CC(O)=O)C1=C
1369,COC1=CC2=CC=C(O)C=C2C=C1OC
1370,CC(O)CCCC=CC=CC(O)=O
1371,CCCCC1C(CC(O)=O)C1=C
1372,CCC(C(O)C(O)=O)C(O)=O
1373,OC(C(O)C(O)=O)C(O)=O
1374,OC(C(O)C(O)=O)C(O)=O
1375,OC1COC2=CC(O)=CC=C2C1=O
1376,CCCCOCCC1CC=CC1OCCCC
1377,CC12CCOC1OOC(C)(C)C2
1378,O=C1CC2CC3OC3C(C2)O1
1379,CCCCC1(C)CC2CCOC2OO1
1380,C1CCC2C#CC=CC#CCOC2C1
1381,CC1CCC(C(O)C1)C(C)=C
1382,O=C1CCC2C1CCC23OCCO3
1383,CC1C(O)C(O)C=C(CO)C1=O
1384,OCC(O)C(O)C(O)C(O)CO
1385,CC(C)C1CCC(C)(O)CC1O
1386,CC1CCC(C(O)C1)C(C)=C
1387,OCCC1(CO)CCC(CO)CC1O
1388,CCCCCCCCCCC1CCCC(O)C1O
1389,CC1=CCC2C(OCC2=C)C1O
1390,OCC(O)C(O)C(O)C(O)CO
1391,COC1(CO)OC(CO)C(O)C1O
1392,OCC(O)C(O)C(O)C(O)CO
1393,CC(C)C1CC(O)C(C)CC1O
1394,CC1(C)OC2(C)CCC1CC2O
1395,CC1=CC(O)C2CC1C2(C)C
1396,CC(O)C(O)C(O)C(O)C=O
1397,COC1(CO)OC(CO)C(O)C1O
1398,CCC1OC1CC2CC=C(CO)C2O
1399,CC(O)CC1OCC(O)C(O)C1O
1400,CC(O)C1OC2(C)CCCC1O2
1401,COC1OC(CO)C(O)C(O)C1O
1402,COC1OC(CO)C(O)C(O)C1O
1403,COC1OC(CO)C(O)C(O)C1O
1404,OCC1OC(CO)C(O)C(O)C1O
1405,COC1OC(CO)C(O)C(O)C1O
1406,COC1OC(CO)C(O)C(O)C1O
1407,COC1OC(CO)C(O)C(O)C1O
1408,OCC1OC(CO)C(O)C(O)C1O
1409,OCC1C(O)C(O)C(O)C(O)C1O
1410,CCCCCCCCCCCCCCCCCC(O)=O
1411,CCCCCCCCCCCCCCC1(CO)CO1
1412,COC1=CC(C)=CC(CC(O)=O)=C1
1413,CCC(O)(CC(O)=O)CC(O)=O
1414,CCCCCCCCCCC(O)(CCO)CCO
1415,CC1=C(C)C(O)=C(C)C(C)=C1O
1416,COCCCCCCCCCC(O)CC(O)=O
1417,COCCCCCCCCC(O)CCC(O)=O
1418,CC(C)(C)C1=CC=C(O)C(O)=C1
1419,OCC1=C(O)C=C(O)C=C1C(O)=O
1420,COC1=CC=CC(OCC(O)=O)=C1OC
1421,CCCCCCCC#CC#CCOCC(O)=O
1422,CC(C)C1=CC=CC(OC(C)=O)=C1
1423,CCCCCC1=CC=C(OC(C)=O)C=C1
1424,CCC(O)C1=CC=C(OC)C(OC)=C1
1425,CCCCCCCCCCCC1=CC=CC(O)=C1
1426,CC(C)C1=CC=C(OC(C)=O)C=C1
1427,CC(C)CCCCCCCCCCCC(O)=O
1428,CCCCCC1=CC=CC(O)=C1C(O)=O
1429,CC(C)CCCCCCC1=CC=C(O)C=C1
1430,CCCCCCCCCCCCCCCC1=CC=CO1
1431,OCC(O)C(O)C(O)C(O)C=O
1432,COCC(O)COC1=CC=C(C=O)C=C1
1433,CC(C)CC(O)(CCO)CC(O)=O
1434,OCC(O)C(O)C1=CC=C(O)C=C1
1435,CC1=CC=C(C=O)C(C)(C)C1
1436,CCC(C)CCCCCCCCCCC(O)=O
1437,CCCCCCCCCCCCCCCCCCC#C
1438,CCCCC1=CC=C(CC(O)=O)C=C1
1439,C#CCCCCCCCCCCCC1=CC=CO1
1440,CC1CC(OC(C)=O)OC(C)O1
1441,CC(C)(CC(O)=O)CC(O)=O
1442,C=CCCCCCCCCCCCC1=CC=CO1
1443,CCCC1=CC=C(OCC(O)=O)C=C1
1444,CC1=C(C=O)C(C)(C)CCC1
1445,COC(C)(C)C1=CCC(C)CC1
1446,COC1CC(OC)C(O)C(CO)O1
1447,CCCCCCCCOCC(O)COC(C)C
1448,CC1(C)C(O)OC(O)C1(C)C
1449,CC(C)CCCCCCCCCCCCCCCO
